2025-04-14 11:46:33, CO2=946, PM2.5=11.3
2025-04-25T03:31:21.849111+00:00 | CO2=869.6 ppm | PM2.5=12.98 μg/m³
2025-04-25T03:31:59.080980+00:00 | CO2=869.6 ppm | PM2.5=12.34 μg/m³
2025-04-25T03:32:36.249376+00:00 | CO2=871.6 ppm | PM2.5=13.8 μg/m³
2025-04-25T03:33:32.297383+00:00 | CO2=870.6 ppm | PM2.5=13.94 μg/m³
2025-04-25T03:34:08.968895+00:00 | CO2=872.6 ppm | PM2.5=13.56 μg/m³
2025-04-25T03:34:49.577522+00:00 | CO2=876.6 ppm | PM2.5=13.06 μg/m³
2025-04-25T03:35:27.353206+00:00 | CO2=877.6 ppm | PM2.5=13.13 μg/m³
2025-04-25T03:36:03.752297+00:00 | CO2=877.6 ppm | PM2.5=13.23 μg/m³
2025-04-25T03:36:34.057845+00:00 | CO2=879.6 ppm | PM2.5=12.63 μg/m³
2025-04-25T03:37:12.618721+00:00 | CO2=881.6 ppm | PM2.5=12.51 μg/m³
2025-04-25T03:37:58.554580+00:00 | CO2=882.6 ppm | PM2.5=11.77 μg/m³
2025-04-25T03:38:35.177102+00:00 | CO2=885.6 ppm | PM2.5=12.95 μg/m³
2025-04-25T03:39:14.474059+00:00 | CO2=887.6 ppm | PM2.5=13.31 μg/m³
2025-04-25T03:39:50.584734+00:00 | CO2=886.6 ppm | PM2.5=13.08 μg/m³
2025-04-25T03:40:26.728719+00:00 | CO2=886.6 ppm | PM2.5=12.66 μg/m³
2025-04-25T03:41:02.425260+00:00 | CO2=892.6 ppm | PM2.5=13.73 μg/m³
2025-04-25T03:41:38.104411+00:00 | CO2=892.6 ppm | PM2.5=12.34 μg/m³
2025-04-25T03:42:14.569662+00:00 | CO2=888.6 ppm | PM2.5=12.25 μg/m³
2025-04-25T03:42:50.233723+00:00 | CO2=891.6 ppm | PM2.5=12.17 μg/m³
2025-04-25T03:43:26.185207+00:00 | CO2=899.6 ppm | PM2.5=12.74 μg/m³
2025-04-25T03:44:02.089346+00:00 | CO2=900.6 ppm | PM2.5=13.05 μg/m³
2025-04-25T03:44:38.264186+00:00 | CO2=898.6 ppm | PM2.5=12.62 μg/m³
2025-04-25T03:45:15.977640+00:00 | CO2=898.6 ppm | PM2.5=12.0 μg/m³
2025-04-25T03:45:53.288231+00:00 | CO2=896.6 ppm | PM2.5=12.97 μg/m³
2025-04-25T03:46:29.816580+00:00 | CO2=894.6 ppm | PM2.5=13.7 μg/m³
2025-04-25T03:47:05.847978+00:00 | CO2=893.6 ppm | PM2.5=12.69 μg/m³
2025-04-25T03:47:41.529112+00:00 | CO2=893.6 ppm | PM2.5=13.36 μg/m³
2025-04-25T03:48:17.367695+00:00 | CO2=896.6 ppm | PM2.5=12.16 μg/m³
2025-04-25T03:48:53.256774+00:00 | CO2=902.6 ppm | PM2.5=12.07 μg/m³
2025-04-25T03:49:29.160564+00:00 | CO2=902.6 ppm | PM2.5=13.23 μg/m³
2025-04-25T03:50:05.032519+00:00 | CO2=894.6 ppm | PM2.5=12.37 μg/m³
2025-04-25T03:50:40.934623+00:00 | CO2=885.6 ppm | PM2.5=13.12 μg/m³
2025-04-25T03:51:16.646285+00:00 | CO2=886.6 ppm | PM2.5=12.71 μg/m³
2025-04-25T03:51:52.822374+00:00 | CO2=886.6 ppm | PM2.5=12.21 μg/m³
2025-04-25T03:52:28.965975+00:00 | CO2=888.6 ppm | PM2.5=12.27 μg/m³
2025-04-25T03:53:07.770828+00:00 | CO2=889.6 ppm | PM2.5=12.32 μg/m³
2025-04-25T03:53:51.659335+00:00 | CO2=890.6 ppm | PM2.5=12.26 μg/m³
2025-04-25T03:54:28.668283+00:00 | CO2=891.6 ppm | PM2.5=12.43 μg/m³
2025-04-25T03:55:04.443146+00:00 | CO2=897.6 ppm | PM2.5=12.84 μg/m³
2025-04-25T03:55:38.411597+00:00 | CO2=903.6 ppm | PM2.5=13.66 μg/m³
2025-04-25T03:56:14.261893+00:00 | CO2=903.6 ppm | PM2.5=12.22 μg/m³
2025-04-25T03:56:50.865490+00:00 | CO2=899.6 ppm | PM2.5=12.05 μg/m³
2025-04-25T03:57:30.880605+00:00 | CO2=898.6 ppm | PM2.5=12.58 μg/m³
2025-04-25T03:58:09.888660+00:00 | CO2=897.6 ppm | PM2.5=12.87 μg/m³
2025-04-25T03:58:45.616438+00:00 | CO2=897.6 ppm | PM2.5=12.47 μg/m³
2025-04-25T03:59:21.300563+00:00 | CO2=897.6 ppm | PM2.5=12.39 μg/m³
2025-04-25T03:59:59.059958+00:00 | CO2=898.6 ppm | PM2.5=13.31 μg/m³
2025-04-25T04:00:35.443856+00:00 | CO2=900.6 ppm | PM2.5=12.88 μg/m³
2025-04-25T04:01:11.619815+00:00 | CO2=903.6 ppm | PM2.5=12.21 μg/m³
2025-04-25T04:01:47.610600+00:00 | CO2=903.6 ppm | PM2.5=12.92 μg/m³
2025-04-25T04:02:23.925991+00:00 | CO2=911.6 ppm | PM2.5=12.94 μg/m³
2025-04-25T04:03:01.141080+00:00 | CO2=911.6 ppm | PM2.5=12.39 μg/m³
2025-04-25T04:03:26.430969+00:00 | CO2=910.6 ppm | PM2.5=11.95 μg/m³
2025-04-25T04:04:04.475371+00:00 | CO2=920.6 ppm | PM2.5=11.97 μg/m³
2025-04-25T04:04:42.861192+00:00 | CO2=923.6 ppm | PM2.5=12.09 μg/m³
2025-04-25T04:05:19.500947+00:00 | CO2=916.6 ppm | PM2.5=11.46 μg/m³
2025-04-25T04:05:55.628394+00:00 | CO2=911.6 ppm | PM2.5=12.52 μg/m³
2025-04-25T04:06:03.886608+00:00 | CO2=909.6 ppm | PM2.5=12.65 μg/m³
2025-04-25T04:06:43.963101+00:00 | CO2=909.6 ppm | PM2.5=12.32 μg/m³
2025-04-25T04:08:07.435440+00:00 | CO2=905.6 ppm | PM2.5=12.38 μg/m³
2025-04-25T04:13:12.400721+00:00 | CO2=911.6 ppm | PM2.5=12.95 μg/m³
2025-04-25T04:36:45.961926+00:00 | CO2=917.6 ppm | PM2.5=11.89 μg/m³
2025-04-25T04:37:31.134662+00:00 | CO2=914.6 ppm | PM2.5=11.5 μg/m³
2025-04-25T04:38:09.216443+00:00 | CO2=914.6 ppm | PM2.5=12.38 μg/m³
2025-04-25T04:38:45.230775+00:00 | CO2=911.6 ppm | PM2.5=11.31 μg/m³
2025-04-25T04:39:23.855227+00:00 | CO2=910.6 ppm | PM2.5=11.11 μg/m³
2025-04-25T04:40:01.694683+00:00 | CO2=907.6 ppm | PM2.5=11.42 μg/m³
2025-04-25T04:40:40.094877+00:00 | CO2=904.6 ppm | PM2.5=11.25 μg/m³
2025-04-25T04:41:18.143428+00:00 | CO2=904.6 ppm | PM2.5=11.61 μg/m³
2025-04-25T04:42:04.622119+00:00 | CO2=905.6 ppm | PM2.5=11.71 μg/m³
2025-04-25T04:42:40.942047+00:00 | CO2=903.6 ppm | PM2.5=12.23 μg/m³
2025-04-25T04:43:30.813765+00:00 | CO2=903.6 ppm | PM2.5=11.2 μg/m³
2025-04-25T04:44:08.173972+00:00 | CO2=901.6 ppm | PM2.5=10.99 μg/m³
2025-04-25T04:44:46.957549+00:00 | CO2=900.6 ppm | PM2.5=11.22 μg/m³
2025-04-25T04:45:23.933653+00:00 | CO2=905.6 ppm | PM2.5=11.09 μg/m³
2025-04-25T04:46:15.533629+00:00 | CO2=905.6 ppm | PM2.5=11.44 μg/m³
2025-04-25T04:47:09.207448+00:00 | CO2=906.6 ppm | PM2.5=11.39 μg/m³
2025-04-25T04:47:59.408263+00:00 | CO2=909.6 ppm | PM2.5=11.16 μg/m³
2025-04-25T04:48:33.863951+00:00 | CO2=908.6 ppm | PM2.5=10.88 μg/m³
2025-04-25T04:49:12.439984+00:00 | CO2=910.6 ppm | PM2.5=11.94 μg/m³
2025-04-25T04:51:23.069274+00:00 | CO2=907.6 ppm | PM2.5=11.57 μg/m³
2025-04-25T04:51:59.424915+00:00 | CO2=907.6 ppm | PM2.5=10.61 μg/m³
2025-04-25T04:52:35.997385+00:00 | CO2=907.6 ppm | PM2.5=10.65 μg/m³
2025-04-25T04:53:12.124444+00:00 | CO2=906.6 ppm | PM2.5=10.56 μg/m³
2025-04-25T04:53:49.340450+00:00 | CO2=906.6 ppm | PM2.5=10.86 μg/m³
2025-04-25T04:55:45.530409+00:00 | CO2=906.6 ppm | PM2.5=11.47 μg/m³
2025-04-25T04:56:25.690483+00:00 | CO2=905.6 ppm | PM2.5=11.72 μg/m³
2025-04-25T04:57:19.690237+00:00 | CO2=907.6 ppm | PM2.5=11.27 μg/m³
2025-04-25T04:57:59.226546+00:00 | CO2=907.6 ppm | PM2.5=11.52 μg/m³
2025-04-25T04:58:35.257572+00:00 | CO2=908.6 ppm | PM2.5=10.85 μg/m³
2025-04-25T04:59:12.969625+00:00 | CO2=908.6 ppm | PM2.5=10.5 μg/m³
2025-04-25T04:59:49.337616+00:00 | CO2=909.6 ppm | PM2.5=10.27 μg/m³
2025-04-25T05:00:28.649441+00:00 | CO2=910.6 ppm | PM2.5=10.41 μg/m³
2025-04-25T13:03:29.287796 | CO2=911.6 ppm | PM2.5=11.19 μg/m³
2025-04-25T13:04:07.665529 | CO2=910.6 ppm | PM2.5=11.33 μg/m³
2025-04-25T13:04:45.215857 | CO2=907.6 ppm | PM2.5=10.57 μg/m³
2025-04-25T13:05:21.551833 | CO2=908.6 ppm | PM2.5=10.79 μg/m³
2025-04-25T13:06:06.672439 | CO2=908.6 ppm | PM2.5=10.33 μg/m³
2025-04-25T13:06:43.088018 | CO2=907.6 ppm | PM2.5=10.86 μg/m³
2025-04-25T13:07:19.343517 | CO2=908.6 ppm | PM2.5=11.28 μg/m³
2025-04-25T13:07:55.360764 | CO2=907.6 ppm | PM2.5=11.77 μg/m³
2025-04-25T13:08:31.329017 | CO2=908.6 ppm | PM2.5=11.2 μg/m³
2025-04-25T13:09:07.312722 | CO2=908.6 ppm | PM2.5=10.99 μg/m³
2025-04-25T13:09:43.616786 | CO2=908.6 ppm | PM2.5=11.13 μg/m³
2025-04-25T13:10:21.344246 | CO2=908.6 ppm | PM2.5=11.68 μg/m³
2025-04-25T13:10:56.720028 | CO2=907.6 ppm | PM2.5=11.99 μg/m³
2025-04-25T13:11:32.431831 | CO2=905.6 ppm | PM2.5=10.98 μg/m³
2025-04-25T13:12:07.903565 | CO2=903.6 ppm | PM2.5=10.55 μg/m³
2025-04-25T13:12:43.358743 | CO2=900.6 ppm | PM2.5=10.35 μg/m³
2025-04-25T13:13:19.470817 | CO2=899.6 ppm | PM2.5=10.82 μg/m³
2025-04-25T13:13:54.862563 | CO2=899.6 ppm | PM2.5=10.98 μg/m³
2025-04-25T13:14:33.582463 | CO2=898.6 ppm | PM2.5=10.94 μg/m³
2025-04-25T13:15:14.126383 | CO2=897.6 ppm | PM2.5=10.91 μg/m³
2025-04-25T13:15:53.119229 | CO2=904.6 ppm | PM2.5=10.95 μg/m³
2025-04-25T13:16:29.087363 | CO2=910.6 ppm | PM2.5=10.52 μg/m³
2025-04-25T13:17:05.326582 | CO2=911.6 ppm | PM2.5=10.91 μg/m³
2025-04-25T13:17:40.799357 | CO2=911.6 ppm | PM2.5=10.77 μg/m³
2025-04-25T13:18:16.111562 | CO2=911.6 ppm | PM2.5=10.68 μg/m³
2025-04-25T13:18:51.583380 | CO2=910.6 ppm | PM2.5=10.3 μg/m³
2025-04-25T13:19:27.247733 | CO2=909.6 ppm | PM2.5=10.51 μg/m³
2025-04-25T13:20:02.815203 | CO2=909.6 ppm | PM2.5=11.47 μg/m³
2025-04-25T13:20:38.366710 | CO2=909.6 ppm | PM2.5=10.78 μg/m³
2025-04-25T13:21:14.173449 | CO2=912.6 ppm | PM2.5=10.5 μg/m³
2025-04-25T13:30:10.282602 | CO2=906.6 ppm | PM2.5=11.52 μg/m³
2025-04-25T14:05:50.405375 | CO2=978.6 ppm | PM2.5=10.44 μg/m³
2025-04-25T14:07:29.372382 | CO2=979.6 ppm | PM2.5=10.27 μg/m³
2025-04-25T14:08:49.332027 | CO2=985.6 ppm | PM2.5=9.96 μg/m³
2025-04-25T14:09:32.083466 | CO2=984.6 ppm | PM2.5=10.58 μg/m³
2025-04-25T14:10:10.803791 | CO2=986.6 ppm | PM2.5=9.98 μg/m³
2025-04-25T14:11:17.587310 | CO2=993.6 ppm | PM2.5=10.57 μg/m³
2025-04-25T14:12:04.851664 | CO2=992.6 ppm | PM2.5=9.67 μg/m³
2025-04-25T18:20:37.209456 | CO2=961.6 ppm | PM2.5=12.87 μg/m³
2025-04-25T18:21:11.407043 | CO2=965.6 ppm | PM2.5=11.82 μg/m³
2025-04-25T18:21:45.560978 | CO2=963.6 ppm | PM2.5=12.49 μg/m³
2025-04-25T18:22:19.722155 | CO2=957.6 ppm | PM2.5=13.14 μg/m³
2025-04-25T18:22:53.860802 | CO2=950.6 ppm | PM2.5=13.32 μg/m³
2025-04-25T18:23:28.009583 | CO2=949.6 ppm | PM2.5=12.76 μg/m³
2025-04-25T18:24:02.189672 | CO2=961.6 ppm | PM2.5=13.31 μg/m³
2025-04-25T18:24:36.345871 | CO2=972.6 ppm | PM2.5=12.3 μg/m³
2025-04-25T18:25:10.514026 | CO2=984.6 ppm | PM2.5=12.62 μg/m³
2025-04-25T18:25:44.644485 | CO2=989.6 ppm | PM2.5=12.69 μg/m³
2025-04-25T18:26:18.818567 | CO2=989.6 ppm | PM2.5=12.83 μg/m³
2025-04-25T18:26:52.948098 | CO2=992.6 ppm | PM2.5=12.96 μg/m³
2025-04-25T18:27:27.116642 | CO2=993.6 ppm | PM2.5=13.25 μg/m³
2025-04-25T18:28:01.265392 | CO2=993.6 ppm | PM2.5=12.54 μg/m³
2025-04-25T18:28:35.439956 | CO2=993.6 ppm | PM2.5=13.04 μg/m³
2025-04-25T18:29:09.603865 | CO2=989.6 ppm | PM2.5=13.35 μg/m³
2025-04-25T18:29:40.375423 | CO2=986.6 ppm | PM2.5=13.44 μg/m³
2025-04-25T18:30:14.500948 | CO2=995.6 ppm | PM2.5=13.91 μg/m³
2025-04-25T18:30:48.624371 | CO2=1014.6 ppm | PM2.5=12.98 μg/m³
2025-04-25T18:31:22.807029 | CO2=1006.6 ppm | PM2.5=13.16 μg/m³
2025-04-25T18:31:56.983274 | CO2=990.6 ppm | PM2.5=13.5 μg/m³
2025-04-25T18:32:31.128410 | CO2=986.6 ppm | PM2.5=13.21 μg/m³
2025-04-25T18:33:05.247066 | CO2=980.6 ppm | PM2.5=12.7 μg/m³
2025-04-25T18:33:39.399286 | CO2=980.6 ppm | PM2.5=13.03 μg/m³
2025-04-25T18:34:13.533540 | CO2=975.6 ppm | PM2.5=13.16 μg/m³
2025-04-25T18:34:47.679285 | CO2=962.6 ppm | PM2.5=12.63 μg/m³
2025-04-25T18:35:21.825957 | CO2=951.6 ppm | PM2.5=12.67 μg/m³
2025-04-25T18:35:55.974862 | CO2=943.6 ppm | PM2.5=13.66 μg/m³
2025-04-25T18:36:30.092542 | CO2=942.6 ppm | PM2.5=13.66 μg/m³
2025-04-28T09:36:30.922250 | CO2=759.6 ppm | PM2.5=14.63 μg/m³
2025-04-28T09:37:05.177564 | CO2=757.6 ppm | PM2.5=14.97 μg/m³
2025-04-28T09:37:39.368812 | CO2=757.6 ppm | PM2.5=15.52 μg/m³
2025-04-28T09:38:13.561242 | CO2=754.6 ppm | PM2.5=14.35 μg/m³
2025-04-28T09:38:47.753541 | CO2=757.6 ppm | PM2.5=14.8 μg/m³
2025-04-28T09:39:21.929173 | CO2=760.6 ppm | PM2.5=14.27 μg/m³
2025-04-28T09:39:56.103915 | CO2=762.6 ppm | PM2.5=14.2 μg/m³
2025-04-28T09:40:30.297575 | CO2=763.6 ppm | PM2.5=14.77 μg/m³
2025-04-28T09:41:04.473503 | CO2=762.6 ppm | PM2.5=14.55 μg/m³
2025-04-28T09:41:38.648950 | CO2=763.6 ppm | PM2.5=14.71 μg/m³
2025-04-28T09:42:12.856677 | CO2=763.6 ppm | PM2.5=14.19 μg/m³
2025-04-28T09:42:47.049150 | CO2=764.6 ppm | PM2.5=14.6 μg/m³
2025-04-28T09:43:21.257659 | CO2=764.6 ppm | PM2.5=14.34 μg/m³
2025-04-28T09:43:55.466031 | CO2=763.6 ppm | PM2.5=14.28 μg/m³
2025-04-28T09:44:29.673521 | CO2=763.6 ppm | PM2.5=14.47 μg/m³
2025-04-28T09:45:03.882520 | CO2=767.6 ppm | PM2.5=14.8 μg/m³
2025-04-28T09:45:38.090803 | CO2=767.6 ppm | PM2.5=15.02 μg/m³
2025-04-28T09:46:12.265261 | CO2=767.6 ppm | PM2.5=14.57 μg/m³
2025-04-28T09:46:46.457856 | CO2=768.6 ppm | PM2.5=13.77 μg/m³
2025-04-28T09:47:20.665994 | CO2=768.6 ppm | PM2.5=14.11 μg/m³
2025-04-28T09:47:37.075006 | CO2=770.6 ppm | PM2.5=14.19 μg/m³
2025-04-28T09:48:11.295616 | CO2=770.6 ppm | PM2.5=14.44 μg/m³
2025-04-28T09:48:45.502703 | CO2=771.6 ppm | PM2.5=14.36 μg/m³
2025-04-28T09:49:19.678549 | CO2=771.6 ppm | PM2.5=14.04 μg/m³
2025-04-28T09:49:53.854879 | CO2=773.6 ppm | PM2.5=13.86 μg/m³
2025-04-28T09:50:28.047686 | CO2=776.6 ppm | PM2.5=13.58 μg/m³
2025-04-28T09:51:02.254842 | CO2=776.6 ppm | PM2.5=13.54 μg/m³
2025-04-28T09:51:36.415867 | CO2=777.6 ppm | PM2.5=14.36 μg/m³
2025-04-28T09:53:03.086429 | CO2=778.6 ppm | PM2.5=13.39 μg/m³
2025-04-28T09:53:37.293956 | CO2=781.6 ppm | PM2.5=14.18 μg/m³
2025-04-28T09:53:55.710906 | CO2=782.6 ppm | PM2.5=14.29 μg/m³
2025-04-28T09:54:29.966193 | CO2=783.6 ppm | PM2.5=14.11 μg/m³
2025-04-28T09:55:04.174097 | CO2=786.6 ppm | PM2.5=14.46 μg/m³
2025-04-28T09:55:27.953225 | CO2=785.6 ppm | PM2.5=13.64 μg/m³
2025-04-28T09:56:02.208174 | CO2=785.6 ppm | PM2.5=13.84 μg/m³
2025-04-28T09:56:36.385690 | CO2=786.6 ppm | PM2.5=14.09 μg/m³
2025-04-28T09:57:10.608293 | CO2=786.6 ppm | PM2.5=14.37 μg/m³
2025-04-28T09:57:44.801217 | CO2=789.6 ppm | PM2.5=13.35 μg/m³
2025-04-28T09:58:18.976376 | CO2=789.6 ppm | PM2.5=14.84 μg/m³
2025-04-28T09:58:53.184516 | CO2=789.6 ppm | PM2.5=13.77 μg/m³
2025-04-28T09:59:27.377662 | CO2=792.6 ppm | PM2.5=13.28 μg/m³
2025-04-28T10:00:01.585361 | CO2=795.6 ppm | PM2.5=14.42 μg/m³
2025-04-28T10:00:35.792699 | CO2=795.6 ppm | PM2.5=14.39 μg/m³
2025-04-28T10:01:10.001846 | CO2=796.6 ppm | PM2.5=13.97 μg/m³
2025-04-28T10:01:44.224817 | CO2=797.6 ppm | PM2.5=14.65 μg/m³
2025-04-28T10:02:18.433392 | CO2=797.6 ppm | PM2.5=14.24 μg/m³
2025-04-28T10:02:52.641095 | CO2=799.6 ppm | PM2.5=13.17 μg/m³
2025-04-28T10:03:26.816483 | CO2=800.6 ppm | PM2.5=13.64 μg/m³
2025-04-28T10:04:01.009037 | CO2=802.6 ppm | PM2.5=14.09 μg/m³
2025-04-28T10:04:35.217671 | CO2=803.6 ppm | PM2.5=14.25 μg/m³
2025-04-28T10:05:09.409274 | CO2=804.6 ppm | PM2.5=13.82 μg/m³
2025-04-28T10:05:43.617078 | CO2=805.6 ppm | PM2.5=14.04 μg/m³
2025-04-28T10:06:17.825295 | CO2=807.6 ppm | PM2.5=14.04 μg/m³
2025-04-28T10:06:52.017471 | CO2=807.6 ppm | PM2.5=14.16 μg/m³
2025-04-28T10:07:26.209475 | CO2=808.6 ppm | PM2.5=13.49 μg/m³
2025-04-28T10:08:00.385984 | CO2=807.6 ppm | PM2.5=13.79 μg/m³
2025-04-28T10:08:34.577684 | CO2=807.6 ppm | PM2.5=13.73 μg/m³
2025-04-28T10:09:08.753590 | CO2=808.6 ppm | PM2.5=13.88 μg/m³
2025-04-28T10:09:17.533966 | CO2=809.6 ppm | PM2.5=13.97 μg/m³
2025-04-28T10:09:51.784466 | CO2=812.6 ppm | PM2.5=13.76 μg/m³
2025-04-28T10:10:25.960434 | CO2=819.6 ppm | PM2.5=14.23 μg/m³
2025-04-28T10:11:00.136930 | CO2=824.6 ppm | PM2.5=14.68 μg/m³
2025-04-28T10:11:34.361140 | CO2=827.6 ppm | PM2.5=13.27 μg/m³
2025-04-28T10:12:08.537876 | CO2=827.6 ppm | PM2.5=13.4 μg/m³
2025-04-28T10:12:42.729521 | CO2=827.6 ppm | PM2.5=13.96 μg/m³
2025-04-28T10:13:16.936946 | CO2=828.6 ppm | PM2.5=13.06 μg/m³
2025-04-28T10:20:07.129692 | CO2=821.6 ppm | PM2.5=13.77 μg/m³
2025-04-28T10:20:41.305792 | CO2=821.6 ppm | PM2.5=14.1 μg/m³
2025-04-28T10:21:15.449936 | CO2=821.6 ppm | PM2.5=13.59 μg/m³
2025-04-28T10:21:49.625950 | CO2=820.6 ppm | PM2.5=14.28 μg/m³
2025-04-28T10:22:23.785932 | CO2=819.6 ppm | PM2.5=14.2 μg/m³
2025-04-28T10:22:57.962372 | CO2=818.6 ppm | PM2.5=14.35 μg/m³
2025-04-28T10:23:32.122100 | CO2=818.6 ppm | PM2.5=14.11 μg/m³
2025-04-28T10:24:06.330452 | CO2=817.6 ppm | PM2.5=13.86 μg/m³
2025-04-28T10:24:40.522515 | CO2=817.6 ppm | PM2.5=14.04 μg/m³
2025-04-28T10:25:14.746500 | CO2=815.6 ppm | PM2.5=13.37 μg/m³
2025-04-28T10:25:48.955207 | CO2=813.6 ppm | PM2.5=14.65 μg/m³
2025-04-28T10:26:23.162937 | CO2=809.6 ppm | PM2.5=13.87 μg/m³
2025-04-28T10:26:57.354743 | CO2=810.6 ppm | PM2.5=13.91 μg/m³
2025-04-28T10:27:31.562501 | CO2=810.6 ppm | PM2.5=14.09 μg/m³
2025-04-28T10:28:05.737925 | CO2=816.6 ppm | PM2.5=14.42 μg/m³
2025-04-28T10:28:39.914589 | CO2=819.6 ppm | PM2.5=14.25 μg/m³
2025-04-28T10:29:14.090791 | CO2=819.6 ppm | PM2.5=14.04 μg/m³
2025-04-28T10:29:48.282909 | CO2=821.6 ppm | PM2.5=13.89 μg/m³
2025-04-28T10:30:22.490571 | CO2=822.6 ppm | PM2.5=13.56 μg/m³
2025-04-28T10:30:56.698997 | CO2=820.6 ppm | PM2.5=13.71 μg/m³
2025-04-28T10:31:30.891342 | CO2=821.6 ppm | PM2.5=14.36 μg/m³
2025-04-28T10:32:05.082855 | CO2=823.6 ppm | PM2.5=14.05 μg/m³
2025-04-28T10:32:39.259069 | CO2=823.6 ppm | PM2.5=14.04 μg/m³
2025-04-28T10:33:13.452148 | CO2=824.6 ppm | PM2.5=14.42 μg/m³
2025-04-28T10:33:47.626523 | CO2=826.6 ppm | PM2.5=13.9 μg/m³
2025-04-28T10:34:21.803215 | CO2=829.6 ppm | PM2.5=14.02 μg/m³
2025-04-28T10:34:55.995275 | CO2=832.6 ppm | PM2.5=14.12 μg/m³
2025-04-28T10:35:10.112438 | CO2=833.6 ppm | PM2.5=14.18 μg/m³
2025-04-28T10:35:44.273316 | CO2=833.6 ppm | PM2.5=14.27 μg/m³
2025-04-28T10:35:58.055070 | CO2=833.6 ppm | PM2.5=14.24 μg/m³
2025-04-28T10:36:24.441522 | CO2=834.6 ppm | PM2.5=13.99 μg/m³
2025-04-28T10:36:58.695263 | CO2=834.6 ppm | PM2.5=14.52 μg/m³
2025-04-28T10:37:57.231664 | CO2=837.6 ppm | PM2.5=17.06 μg/m³
2025-04-28T10:40:23.404618 | CO2=848.6 ppm | PM2.5=14.96 μg/m³
2025-04-28T10:41:02.010902 | CO2=846.6 ppm | PM2.5=15.15 μg/m³
2025-04-28T10:41:38.621800 | CO2=844.6 ppm | PM2.5=17.21 μg/m³
2025-04-28T10:42:15.259731 | CO2=843.6 ppm | PM2.5=20.89 μg/m³
2025-04-28T10:42:51.976325 | CO2=844.6 ppm | PM2.5=20.33 μg/m³
2025-04-28T10:43:28.639592 | CO2=845.6 ppm | PM2.5=19.83 μg/m³
2025-04-28T16:12:33.150342 | CO2=1097.6 ppm | PM2.5=15.98 μg/m³
2025-04-28T16:13:15.879287 | CO2=1097.6 ppm | PM2.5=15.02 μg/m³
2025-04-28T16:13:52.788044 | CO2=1098.6 ppm | PM2.5=15.56 μg/m³
2025-04-28T16:14:29.628931 | CO2=1098.6 ppm | PM2.5=14.61 μg/m³
2025-04-28T16:15:06.414428 | CO2=1095.6 ppm | PM2.5=15.88 μg/m³
2025-04-28T16:15:43.115048 | CO2=1097.6 ppm | PM2.5=14.85 μg/m³
2025-04-28T16:16:19.839696 | CO2=1094.6 ppm | PM2.5=15.82 μg/m³
2025-04-28T16:16:56.621219 | CO2=1090.6 ppm | PM2.5=14.86 μg/m³
2025-04-28T16:17:35.520768 | CO2=1087.6 ppm | PM2.5=14.33 μg/m³
2025-04-28T16:18:15.072784 | CO2=1087.6 ppm | PM2.5=15.24 μg/m³
2025-04-28T16:18:51.874411 | CO2=1087.6 ppm | PM2.5=15.4 μg/m³
2025-04-28T16:19:28.691207 | CO2=1088.6 ppm | PM2.5=14.42 μg/m³
2025-04-28T16:20:05.406889 | CO2=1094.6 ppm | PM2.5=15.98 μg/m³
2025-04-28T16:20:42.084779 | CO2=1097.6 ppm | PM2.5=14.78 μg/m³
2025-04-28T16:21:18.889500 | CO2=1101.6 ppm | PM2.5=14.21 μg/m³
2025-04-28T16:21:55.648347 | CO2=1101.6 ppm | PM2.5=15.13 μg/m³
2025-04-28T16:22:32.466703 | CO2=1100.6 ppm | PM2.5=14.5 μg/m³
2025-04-28T16:23:09.233650 | CO2=1099.6 ppm | PM2.5=14.93 μg/m³
2025-04-28T16:23:45.901325 | CO2=1100.6 ppm | PM2.5=14.94 μg/m³
2025-04-28T16:24:22.591011 | CO2=1099.6 ppm | PM2.5=14.91 μg/m³
2025-04-28T16:24:59.377737 | CO2=1099.6 ppm | PM2.5=14.72 μg/m³
2025-04-28T16:25:41.470748 | CO2=1097.6 ppm | PM2.5=14.93 μg/m³
2025-04-28T16:26:18.276020 | CO2=1098.6 ppm | PM2.5=15.28 μg/m³
2025-04-29T12:35:03.214253 | CO2=978.6 ppm | PM2.5=13.67 μg/m³
2025-04-29T12:35:41.116437 | CO2=970.6 ppm | PM2.5=12.88 μg/m³
2025-04-29T12:36:17.864585 | CO2=954.6 ppm | PM2.5=13.11 μg/m³
2025-04-29T12:36:55.166075 | CO2=963.6 ppm | PM2.5=13.25 μg/m³
2025-04-29T12:37:31.897078 | CO2=954.6 ppm | PM2.5=13.07 μg/m³
2025-04-29T12:38:08.680536 | CO2=928.6 ppm | PM2.5=13.06 μg/m³
2025-04-29T12:38:45.383737 | CO2=927.6 ppm | PM2.5=13.54 μg/m³
2025-04-29T12:39:22.063090 | CO2=916.6 ppm | PM2.5=13.83 μg/m³
2025-04-29T12:39:58.790458 | CO2=901.6 ppm | PM2.5=13.19 μg/m³
2025-04-29T12:40:35.772136 | CO2=886.6 ppm | PM2.5=13.06 μg/m³
2025-04-29T12:42:53.043941 | CO2=869.6 ppm | PM2.5=12.98 μg/m³
2025-04-29T12:43:30.521157 | CO2=867.6 ppm | PM2.5=12.89 μg/m³
2025-04-29T12:44:07.632514 | CO2=865.6 ppm | PM2.5=12.23 μg/m³
